UE ID,Position,Tile,Active,Inner Region,BS ID,Moving,Generator,Cluster
250,"(7.936135135714447, 4.633877369159079)",126117,True,False,752291953.0,False,,1
251,"(12.562391533600877, 6.521758225863852)",177302,True,False,752290363.0,False,,2
252,"(13.519396535966466, 1.427099737534729)",39300,True,True,942290048.0,False,,4
253,"(5.972257729944364, 6.011794178778746)",163438,True,False,752292370.0,False,,0
254,"(5.76859655362215, 0.7785009807816088)",21310,True,False,752291970.0,False,,3
255,"(7.016767988142676, 1.6809081504402366)",45840,True,False,752291437.0,False,,1
256,"(1.5359595224285234, 4.400421571752053)",119741,True,False,752291259.0,False,,3
257,"(12.503790265948261, 6.027302012328091)",164380,True,False,752292174.0,False,,2
258,"(4.655993604323457, 1.352500452250608)",36906,True,False,752291214.0,False,,3
259,"(14.39229775066549, 1.7007259975552307)",46815,True,True,752291153.0,False,,4
260,"(16.440443512515625, 1.8785176957706393)",51657,True,True,752292714.0,False,,4
261,"(10.773629036429448, 2.2233273518277463)",60270,True,False,752290347.0,False,,1
262,"(2.5806375775630244, 2.115360532455576)",57223,True,False,752290440.0,False,,3
263,"(6.325700132986811, 3.6732947135762797)",99533,True,False,752291889.0,False,,1
264,"(13.938074682704794, 6.026080578785445)",164437,True,False,752291450.0,False,,4
265,"(2.9835624998252035, 4.051921236546531)",110279,True,False,752291913.0,False,,3
266,"(3.0848236109843343, 7.1917481585540335)",195283,True,False,752291650.0,False,,0
267,"(1.8117472477010361, 6.659593054367987)",180952,True,False,752292421.0,False,,0
268,"(1.6029789261385117, 1.1811234761423415)",32024,True,False,752292277.0,False,,3
269,"(3.652503582193459, 0.47018746829141655)",12386,True,True,752292041.0,False,,3
270,"(3.6533809956996186, 8.139884334163723)",221146,True,False,752290328.0,False,,0
271,"(12.508568510339721, 0.7306494596163797)",20220,True,False,752291146.0,False,,1
272,"(3.215986710987303, 1.3864250577344235)",37528,True,False,752290427.0,False,,3
273,"(4.485003636682115, 0.21482130012230555)",5619,True,False,752291522.0,False,,3
274,"(6.96228169071225, 5.8075871052137895)",158038,True,False,752291515.0,False,,0
275,"(7.063976532194132, 5.391737464413767)",146482,True,False,752292043.0,False,,1
276,"(1.2756673289646714, 9.161646793222692)",248931,True,True,752292421.0,False,,0
277,"(9.701442082114589, 8.204660135351704)",223428,True,False,752290354.0,False,,2
278,"(2.6640127183519495, 3.82165472288164)",103466,True,False,752290042.0,False,,3
279,"(11.497070141979714, 3.426748600253466)",93619,True,False,752290258.0,False,,1
280,"(2.110477627157168, 2.764575162075114)",74884,True,False,752292168.0,False,,3
281,"(11.653676747613758, 1.4191358054186194)",38546,True,False,752292057.0,False,,1
282,"(6.543605881460931, 1.29758352534267)",34941,True,False,752290494.0,False,,1
283,"(3.9752121503020863, 1.230417106099725)",33479,True,False,752290458.0,False,,3
284,"(8.245679667856132, 1.0667645012706735)",28889,True,True,752290052.0,False,,1
285,"(5.3473597463424625, 2.2264294913632567)",60733,True,False,752291443.0,False,,3
286,"(12.489924099142913, 2.839226164372342)",77339,True,False,752291166.0,False,,4
287,"(9.375891860409013, 8.912838051922812)",242455,True,False,752290280.0,False,,2
288,"(16.49023800778275, 5.329782329355053)",145499,True,True,752292071.0,False,,4
289,"(5.731833239578117, 9.166008683657443)",249109,True,False,752290181.0,False,,0
290,"(0.11170752368999896, 3.4714503414392084)",93844,True,True,752291215.0,False,,3
291,"(6.70855954415023, 4.2316664914597055)",115188,True,False,752292099.0,False,,1
292,"(6.049621648508621, 3.022778394253252)",81841,True,False,752292218.0,False,,3
293,"(16.750724818624974, 1.6942682153826643)",46230,True,True,752291954.0,False,,4
294,"(4.60275836934563, 1.3256871298707344)",36224,True,False,752291214.0,False,,3
295,"(6.1818423878991595, 8.756733646976528)",238247,True,False,752290181.0,False,,0
296,"(0.6704829690586741, 9.16776668114857)",248906,True,True,752292421.0,False,,0
297,"(12.574540235683301, 0.4177878225077955)",11382,True,False,752291146.0,False,,1
298,"(15.710456388831401, 1.3924731915236304)",38028,True,False,752292714.0,False,,4
299,"(13.874986476679661, 3.9177535470640636)",106634,True,True,752290381.0,False,,4
300,"(4.594042033899508, 1.7484591253797566)",47103,True,False,752290085.0,False,,3
301,"(14.202841281532793, 3.3676196073361933)",91688,True,True,752292018.0,False,,4
302,"(0.7962701489491862, 1.2238594650055226)",32671,True,True,752292277.0,False,,3
303,"(16.605274232242795, 4.212598225193107)",114904,True,False,752292071.0,False,,4
304,"(14.017013871191113, 2.5061866932375336)",68560,True,True,752291974.0,False,,4
305,"(7.315011821581257, 3.25643946956245)",88692,True,False,752292047.0,False,,1
306,"(2.2333364255132913, 0.8860379674127716)",23889,True,True,752292372.0,False,,3
307,"(8.813229752468665, 3.961234146790629)",107792,True,False,752290444.0,False,,1
308,"(11.837329887994699, 9.107464718907208)",247993,True,False,752291459.0,False,,2
309,"(15.528974127350565, 3.026183749433171)",82901,True,False,752292071.0,False,,4
310,"(10.879899468062291, 8.114548591037645)",220755,True,False,752291531.0,False,,2
311,"(4.019652886195078, 7.804231189936073)",212320,True,False,752290328.0,False,,0
312,"(16.60271388394432, 8.818732259013732)",240024,True,False,752290217.0,False,,4
313,"(7.482628958263433, 7.323787485980684)",198859,True,False,752290362.0,False,,2
314,"(16.59285794926526, 6.083168901181076)",165903,True,True,752292071.0,False,,4
315,"(3.9822385686948425, 7.938092459656783)",215719,True,False,752290328.0,False,,0
316,"(3.251978616706955, 0.7029419128161325)",19170,True,False,752292372.0,False,,3
317,"(5.329396447032905, 4.294368089832615)",116493,True,False,752290436.0,False,,3
318,"(16.23784643398173, 9.150264178069362)",249529,True,False,752292397.0,False,,4
319,"(13.591837913186804, 7.110592254466513)",193663,True,False,752291447.0,False,,4
320,"(12.487771309124096, 8.905352906085323)",242579,True,True,752291459.0,False,,2
321,"(9.138794555709852, 7.224478830993787)",196205,True,False,752292223.0,False,,2
322,"(1.1518361172751441, 8.10709793499161)",220366,True,True,752292421.0,False,,0
323,"(6.431074939821522, 6.53121373276878)",177737,True,False,752292006.0,False,,0
324,"(7.209467658939134, 7.045452744618604)",191368,True,False,752290481.0,False,,2
325,"(9.47282146724911, 4.830055377186475)",131618,True,False,752290167.0,False,,1
326,"(9.213573748448704, 8.565922474304138)",232928,True,True,752290280.0,False,,2
327,"(7.763045686859096, 7.635851909854923)",207710,True,False,752291218.0,False,,2
328,"(8.27979938764648, 7.812205483979982)",212491,True,False,752291469.0,False,,2
329,"(16.010030370692782, 6.219889084062557)",169280,True,True,752291450.0,False,,4
330,"(16.469090108979074, 2.803349967030142)",76818,True,False,752292071.0,False,,4
331,"(5.002212976314077, 0.3477038485806876)",9040,True,False,752291522.0,False,,3
332,"(13.913387709724113, 8.671445023432065)",235836,True,True,752291269.0,False,,2
333,"(13.42645377801416, 5.413162890413041)",147417,True,False,752290275.0,False,,4
334,"(10.063485662864407, 2.7715175508135537)",75202,True,False,752290425.0,False,,1
335,"(8.152440249955744, 1.3810111390918978)",37726,True,False,752290195.0,False,,1
336,"(2.2351634578471753, 7.696646036885499)",208849,True,False,752292421.0,False,,0
337,"(12.448472082876766, 7.749818115489841)",210617,True,False,752291269.0,False,,2
338,"(8.973979837161464, 7.525148543896109)",205038,True,False,752290279.0,False,,2
339,"(10.176192708536348, 5.95369017047894)",162247,True,False,752292112.0,False,,2
340,"(10.608721552419258, 3.395747950774674)",92224,True,False,752291705.0,False,,1
341,"(13.197316404883388, 2.8046708601573647)",76687,True,False,752291974.0,False,,4
342,"(3.3904916037904926, 0.09793404962663192)",2175,True,True,752292372.0,False,,3
343,"(10.986593293398284, 7.70258858929882)",209879,True,False,752290093.0,False,,2
344,"(9.636445341252116, 0.8093948725572014)",22145,True,True,752292560.0,False,,1
345,"(5.21444144990165, 5.835966467110178)",158648,True,False,752290449.0,False,,0
346,"(8.700433648171344, 4.674849943335342)",126828,True,False,752291483.0,False,,1
347,"(14.438588505943265, 4.861840768887116)",132497,True,True,752290275.0,False,,4
348,"(8.023865434287602, 8.578896509189677)",233560,True,False,752292033.0,False,,2
349,"(13.354730940063632, 0.29520036872656963)",8014,True,True,752291146.0,False,,4
350,"(3.7565207770006253, 7.169980677657288)",194630,True,False,752291717.0,False,,0
351,"(6.956788337072712, 0.4758296907556251)",13198,True,False,752290437.0,False,,1
352,"(3.987925368097168, 0.35491716085317154)",9679,True,False,752292041.0,False,,3
353,"(2.518946157323312, 3.991029990830804)",108220,True,False,752292084.0,False,,3
354,"(8.673090066699448, 0.5945747089316434)",15986,True,False,752290364.0,False,,1
355,"(1.3795193988710182, 7.32000395591662)",198615,True,False,752292421.0,False,,0
356,"(15.491043426120353, 4.891723791044016)",133219,True,True,752292018.0,False,,4
357,"(14.045806572149255, 0.2643456017297235)",7361,True,True,752290158.0,False,,4
358,"(1.8116500878588253, 0.3909160258839682)",10272,True,True,752292372.0,False,,3
359,"(10.30744893572396, 5.6545649282771775)",154092,True,False,752290313.0,False,,2
360,"(6.8404146959517815, 7.455846209227137)",202913,True,False,752291169.0,False,,0
361,"(1.4769978777336652, 4.050013854614631)",110219,True,False,752290128.0,False,,3
362,"(2.615207985035002, 5.134053719587006)",139504,True,True,752290429.0,False,,0
363,"(1.0438077742668366, 7.409379409957828)",201321,True,True,752290131.0,False,,0
364,"(13.662150086205957, 5.635177124320385)",153546,True,False,752291450.0,False,,4
365,"(8.241264369777733, 2.0839034790503743)",56769,True,False,752290285.0,False,,1
366,"(12.674094191248559, 5.673403674664963)",154186,True,True,752290396.0,False,,4
367,"(6.621200697566432, 5.823007506764319)",158024,True,False,752292204.0,False,,0
368,"(10.336228492211486, 6.788410759919738)",184693,True,False,752290092.0,False,,2
369,"(10.893552314813956, 5.742403648123464)",156155,True,False,752291448.0,False,,2
370,"(7.397266964890137, 8.992908275681417)",244415,True,False,752290316.0,False,,2
371,"(5.549947117705712, 1.83371264499579)",49861,True,False,752291390.0,False,,3
372,"(10.420824943555985, 8.817440870570817)",239776,True,False,752291714.0,False,,2
373,"(2.7172846611303756, 4.983145889871126)",135428,True,False,752292093.0,False,,0
374,"(9.419640044810576, 6.22250940055869)",169016,True,False,752291961.0,False,,2
375,"(0.7054637115380141, 0.9406374209279177)",25188,True,True,752292277.0,False,,3
376,"(16.909803370727573, 3.524738702982372)",95876,True,False,752292071.0,False,,4
377,"(12.186970820395793, 7.105708004344924)",193607,True,True,752292329.0,False,,2
378,"(8.759546440630546, 6.541345959745416)",177830,True,False,752292558.0,False,,2
379,"(16.42690223428374, 0.36509004800553096)",10177,True,False,752291344.0,False,,4
380,"(3.5232806189794723, 5.071259069691447)",137500,True,False,752290021.0,False,,0
381,"(14.92669183841645, 0.8248347469684767)",22357,True,True,752291153.0,False,,4
382,"(7.5424681730925975, 9.22905702060785)",251221,True,True,752290341.0,False,,2
383,"(7.700310402229236, 8.304282065907305)",226068,True,False,752291529.0,False,,2
384,"(14.620954398017146, 0.17554098312362912)",5344,True,True,752290158.0,False,,4
385,"(16.980828682590452, 7.943932639883372)",216239,True,False,752291505.0,False,,4
386,"(12.489652763397455, 8.519568392759005)",231699,True,False,752291269.0,False,,2
387,"(0.5936537625956697, 3.2762650346780453)",89103,True,False,752291215.0,False,,3
388,"(3.322312785477354, 6.655675795857057)",181012,True,False,752291275.0,False,,0
389,"(11.263834811005744, 4.091107203913195)",111290,True,False,752292391.0,False,,1
390,"(6.204215705272127, 6.074405781417525)",164808,True,False,752290382.0,False,,0
391,"(2.737203898902183, 3.151441067389935)",85789,True,False,752292225.0,False,,3
392,"(10.223431551119447, 2.9896566960798316)",81328,True,False,752292216.0,False,,1
393,"(2.7924798299495346, 3.9381293947483558)",106871,True,True,752292084.0,False,,3
394,"(2.7458684488694245, 1.3508283365548304)",36829,True,False,752292372.0,False,,3
395,"(12.306709459131929, 7.686741208910068)",209252,True,False,752291269.0,False,,2
396,"(4.276915090407843, 3.2426476667331667)",87891,True,False,752292439.0,False,,3
397,"(3.6848415853513914, 3.7068166997567036)",100787,True,False,752290119.0,False,,3
398,"(4.125084471170211, 8.292995757793749)",225245,True,True,752291147.0,False,,0
399,"(12.895845232721822, 4.584876013392037)",124955,True,False,752290397.0,False,,4
400,"(5.814105449425835, 5.03069216564824)",136912,True,False,752291274.0,False,,0
401,"(10.915554941157003, 8.85030343645788)",241156,True,False,752292398.0,False,,2
402,"(8.43721609742747, 8.216105137046018)",223377,True,True,752290281.0,False,,2
403,"(0.2729547943307433, 1.5845333954280574)",42850,True,True,752291981.0,False,,3
404,"(2.394129755074526, 4.389942175748588)",119095,True,False,752290320.0,False,,3
405,"(3.5731753028231275, 9.009959441891485)",244942,True,True,752290328.0,False,,0
406,"(16.457977383496825, 3.447178549967354)",93818,True,False,752292071.0,False,,4
407,"(11.401231110035207, 3.428409634823342)",93616,True,False,752290258.0,False,,1
408,"(8.2270601108646, 1.82107774891441)",49289,True,False,752290406.0,False,,1
409,"(9.475265185584258, 1.0715414288874263)",28939,True,False,752292007.0,False,,1
410,"(15.461281694884283, 6.82510063197135)",186258,True,True,752291450.0,False,,4
411,"(16.360041129430304, 7.104670021026126)",193774,True,True,752291450.0,False,,4
412,"(5.965610012186804, 8.991983969748041)",244358,True,False,752290181.0,False,,0
413,"(3.9371881892601253, 7.151012988135992)",194637,True,False,752290255.0,False,,0
414,"(6.191403220109181, 2.271050969590138)",61447,True,False,752291290.0,False,,3
415,"(16.29300810693316, 0.370748947973883)",10171,True,False,752290158.0,False,,4
416,"(8.830012738088774, 9.147222198491413)",248553,True,False,752292424.0,False,,2
417,"(3.583054836266199, 3.1503351203563)",85823,True,False,752290206.0,False,,3
418,"(11.771084791158227, 2.898545531724118)",78670,True,False,752290405.0,False,,1
419,"(11.691388954935434, 8.380785915761585)",228267,True,False,752291269.0,False,,2
420,"(7.206293611607063, 5.411664821835891)",147168,True,False,752292448.0,False,,1
421,"(13.947445776990037, 1.978739941403689)",54277,True,True,942290048.0,False,,4
422,"(6.570649341739588, 8.23228257021763)",223982,True,False,752291392.0,False,,0
423,"(8.545214654235728, 9.22300677994004)",250581,True,False,752290374.0,False,,2
424,"(5.010687346799858, 0.8091262663526383)",21960,True,False,752291522.0,False,,3
425,"(5.970055532974283, 7.988237072059485)",217158,True,False,752292422.0,False,,0
426,"(11.11711122621158, 3.6155707309240297)",98364,True,False,752291426.0,False,,1
427,"(15.02882222114112, 4.846119759007239)",131841,True,True,752290275.0,False,,4
428,"(0.20489437778532843, 8.498307053601769)",230528,True,True,752290131.0,False,,0
429,"(16.756264282285553, 9.018347024331844)",245470,True,False,752291944.0,False,,4
430,"(5.35711638483734, 2.432944635214672)",66174,True,True,752291443.0,False,,3
431,"(1.3827500463195577, 1.9936973063506522)",53775,True,False,752292277.0,False,,3
432,"(16.963920377949233, 0.7470738113961876)",20398,True,False,752291954.0,False,,4
433,"(13.707684317980101, 5.192299813051419)",141308,True,False,752290275.0,False,,4
434,"(1.3688237149915778, 0.12878705282574895)",3454,True,True,752292372.0,False,,3
435,"(9.135014733932996, 3.8120704373587606)",103725,True,True,752292110.0,False,,1
436,"(5.93389218474736, 0.6830528148992285)",18597,True,False,752291970.0,False,,3
437,"(1.4421604973499411, 3.7553966599414874)",102057,True,True,752290128.0,False,,3
438,"(15.09273476863128, 0.3733761049097683)",10123,True,False,752290158.0,False,,4
439,"(4.3641299380294445, 7.740285855918487)",210294,True,False,752290464.0,False,,0
440,"(15.676723317553103, 1.9466119225904457)",52987,True,False,752291153.0,False,,4
441,"(12.207136194679999, 3.0403762791382145)",82768,True,False,752291166.0,False,,4
442,"(4.52447780424362, 8.06488756501432)",219140,True,False,752291147.0,False,,0
443,"(2.293117737186609, 6.911132990455594)",187771,True,False,752292421.0,False,,0
444,"(6.326509146087877, 2.044939983737245)",55333,True,True,752291290.0,False,,1
445,"(13.350874971031601, 0.6675164457221964)",18214,True,False,752290148.0,False,,4
446,"(12.925573039328741, 6.621557630914418)",180037,True,False,752292075.0,False,,2
447,"(12.253940900895824, 3.6128567873860638)",98410,True,False,752290276.0,False,,4
448,"(8.439928767612079, 7.086438635184336)",192777,True,False,752291585.0,False,,2
449,"(14.258519087233722, 4.111695357404525)",112090,True,True,752290381.0,False,,4
450,"(4.382785393847029, 3.210953058677022)",87215,True,False,752292439.0,False,,3
451,"(0.4089728247749508, 4.189155120587678)",113576,True,False,752292067.0,False,,3
452,"(16.655948104056126, 6.924716413872851)",188346,True,False,752292144.0,False,,4
453,"(5.087521748834554, 8.354854051935362)",227323,True,False,752291468.0,False,,0
454,"(9.411926668739182, 0.4716603782381206)",12616,True,False,752291937.0,False,,1
455,"(15.27554516982811, 4.841988852977682)",131851,True,True,752292018.0,False,,4
456,"(4.313699194919848, 0.3042389498592534)",8332,True,False,752292041.0,False,,3
457,"(6.295436910982623, 4.33422211555935)",117891,True,False,752291413.0,False,,1
458,"(16.207345050720388, 8.195703129796422)",223008,True,False,752290259.0,False,,4
459,"(16.96596312615479, 3.3474564770918707)",91118,True,True,752291153.0,False,,4
460,"(10.51574709259178, 8.643520441448302)",235020,True,False,752291714.0,False,,2
461,"(4.295911147406491, 5.826368490897749)",158611,True,False,752290081.0,False,,0
462,"(4.544401223971735, 8.665342662046239)",235461,True,True,752291468.0,False,,0
463,"(3.1767376949128803, 7.012714448046718)",190527,True,False,752291650.0,False,,0
464,"(8.752061451949599, 0.9683986800430806)",26190,True,False,752290160.0,False,,1
465,"(14.313662542847448, 2.1488393384353075)",58372,True,False,752291153.0,False,,4
466,"(0.10457838428929425, 3.6651508363130096)",99284,True,True,752291215.0,False,,3
467,"(4.405289553364263, 1.5903516246181852)",43016,True,False,752292267.0,False,,3
468,"(2.3680662425590215, 4.593057608233239)",124534,True,True,752290320.0,False,,3
469,"(7.770376849767065, 4.371338755698958)",118630,True,False,752291904.0,False,,1
470,"(9.42693179315668, 8.858581678926809)",241097,True,False,752290280.0,False,,2
471,"(9.842178063008996, 4.01246465718478)",109193,True,False,752292023.0,False,,1
472,"(12.95476689866887, 7.263817739254168)",197718,True,False,752291447.0,False,,2
473,"(2.9851858913191536, 8.734750956941356)",237439,True,True,752290328.0,False,,0
474,"(14.445243842935893, 8.110189958345805)",220897,True,True,752291447.0,False,,4
475,"(9.000661362637011, 1.9264515834722773)",52720,True,False,752291174.0,False,,1
476,"(9.27140610104229, 4.599015020250313)",124810,True,False,752290166.0,False,,1
477,"(15.067210233411393, 3.209109207352502)",87642,True,False,752292018.0,False,,4
478,"(1.8234650078948682, 3.7165700771593935)",100712,True,False,752290511.0,False,,3
479,"(11.946108338729983, 3.3441463076009255)",90917,True,False,752292122.0,False,,1
480,"(16.059478482894317, 7.636967555021269)",208042,True,True,752291450.0,False,,4
481,"(6.329653303859203, 4.182300352511018)",113813,True,False,752291993.0,False,,1
482,"(12.644453141532162, 4.847349459797078)",131745,True,False,752291927.0,False,,4
483,"(6.793111510581285, 9.111629342416416)",247791,True,False,752292161.0,False,,0
484,"(6.127162731723494, 0.5514236987174612)",15205,True,True,752291970.0,False,,3
485,"(9.63435813911532, 4.511595542969191)",122785,True,False,752292572.0,False,,1
486,"(7.940228015555333, 7.150162238034675)",194797,True,False,752290282.0,False,,2
487,"(4.024743072261658, 1.4090984720851012)",38240,True,False,752290458.0,False,,3
488,"(3.346202366595028, 5.663374167641636)",153813,True,False,752291526.0,False,,0
489,"(15.578260986363334, 2.219939138813363)",60463,True,False,752291153.0,False,,4
490,"(4.7177456768729975, 8.038185902123232)",218468,True,False,752291147.0,False,,0
491,"(4.862863827283345, 3.0271869901437736)",82474,True,False,752290241.0,False,,3
492,"(0.06639622371434686, 3.072781128893858)",82962,True,True,752291215.0,False,,3
493,"(4.502331122980534, 5.531587786266223)",150460,True,False,752291327.0,False,,0
494,"(4.147557699336052, 1.707108597745495)",46405,True,False,752290322.0,False,,3
495,"(11.841348591804499, 2.6383704541235784)",71873,True,False,752291896.0,False,,1
496,"(4.939908190125097, 3.8603947225394313)",104917,True,False,752291220.0,False,,3
497,"(1.182499786763843, 3.276213336268242)",89127,True,False,752291930.0,False,,3
498,"(3.2936070234823545, 4.868652336554856)",132051,True,False,752291417.0,False,,0
499,"(13.391768143501968, 5.541090844702991)",150815,True,False,752290275.0,False,,4
500,"(10.306092928304189, 5.225558623344158)",142532,True,False,752290454.0,False,,2
